Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,10.150000,10.150000,9.970000,9.970000,9.970000,1000
2020-09-01,9.970000,9.970000,9.970000,9.970000,9.970000,0
2020-09-02,10.025000,10.025000,10.025000,10.025000,10.025000,500
2020-09-03,10.045000,10.080000,9.990000,10.010000,10.010000,113000
2020-09-04,10.010000,10.010000,10.010000,10.010000,10.010000,0
2020-09-08,10.010000,10.010000,10.010000,10.010000,10.010000,6700
2020-09-09,10.010000,10.010000,10.010000,10.010000,10.010000,0
2020-09-10,10.050000,10.050000,10.050000,10.050000,10.050000,1300
2020-09-11,10.060000,10.096000,10.060000,10.073000,10.073000,2400
2020-09-14,10.040000,10.040000,10.010000,10.010000,10.010000,1400
2020-09-15,9.950000,10.000000,9.950000,10.000000,10.000000,551900
2020-09-16,10.070000,10.100000,10.010000,10.020000,10.020000,13100
2020-09-17,10.030000,10.100000,10.020000,10.065000,10.065000,81800
2020-09-18,10.080000,10.100000,10.070000,10.070000,10.070000,7200
2020-09-21,10.100000,10.100000,10.070000,10.070000,10.070000,9800
2020-09-22,10.060000,10.060000,10.050000,10.050000,10.050000,25000
2020-09-23,10.050000,10.050000,10.020000,10.020000,10.020000,159200
2020-09-24,10.050000,10.050000,10.030000,10.030000,10.030000,303400
2020-09-25,10.060000,10.060000,10.060000,10.060000,10.060000,300
2020-09-28,10.050000,10.157000,10.040000,10.040000,10.040000,2000
2020-09-29,10.130000,10.160000,10.000000,10.000000,10.000000,66600
2020-09-30,10.095000,10.095000,10.010000,10.020000,10.020000,64900
2020-10-01,10.090000,10.090000,10.000000,10.000000,10.000000,34900
2020-10-02,9.980000,10.020000,9.970000,10.020000,10.020000,10400
2020-10-05,9.990000,10.030000,9.990000,10.020000,10.020000,60600
2020-10-06,10.020000,10.030000,10.020000,10.030000,10.030000,18000
2020-10-07,10.020000,10.020000,9.970000,9.990000,9.990000,838800
2020-10-08,10.000000,10.030000,9.950000,9.975000,9.975000,1877800
2020-10-09,10.008000,10.040000,10.008000,10.020000,10.020000,1700
2020-10-12,10.016000,10.024000,10.016000,10.020000,10.020000,1200
2020-10-13,10.000000,10.024000,9.990000,10.024000,10.024000,4000
2020-10-14,10.005000,10.030000,9.984000,9.984000,9.984000,1300
2020-10-15,9.980000,9.980000,9.950000,9.980000,9.980000,61100
2020-10-16,9.970000,9.970000,9.970000,9.970000,9.970000,2800
2020-10-19,9.960000,9.980000,9.960000,9.980000,9.980000,2000
2020-10-20,9.972000,10.150000,9.970000,10.105000,10.105000,240900
2020-10-21,10.150000,10.250000,10.110000,10.150000,10.150000,346900
2020-10-22,10.050000,10.240000,10.050000,10.200000,10.200000,580800
2020-10-23,10.200000,10.250000,10.170000,10.230000,10.230000,20800
2020-10-26,10.097000,10.200000,10.097000,10.190000,10.190000,8400
2020-10-27,10.100000,10.190000,10.010000,10.140000,10.140000,61400
2020-10-28,10.026000,10.140000,10.026000,10.140000,10.140000,8700
2020-10-29,9.970000,10.140000,9.970000,10.030000,10.030000,2800
2020-10-30,9.970000,10.030000,9.970000,10.030000,10.030000,2600
2020-11-02,10.026000,10.030000,9.920000,10.000000,10.000000,115300
2020-11-03,9.970000,9.970000,9.970000,9.970000,9.970000,200
